uid,gid,cluster,size,seq,series,begin,end,id,book
-3257853258317948656,-3654492682322209607,85899391201,2,1917,Shamela0011566-ara1.completed,1094,1367,Shamela0011566,0845Maqrizi.Mawaciz
-3257853258317948656,-3654492682322209607,122857,3,1917,Shamela0011566-ara1.completed,530,738,Shamela0011566,0845Maqrizi.Mawaciz
6010073898468644385,-3654492682322209607,17180074829,3,913,Shamela0011566-ara1.completed,749,1608,Shamela0011566,0845Maqrizi.Mawaciz
6010073898468644385,-3654492682322209607,197568597478,2,913,Shamela0011566-ara1.completed,524,1134,Shamela0011566,0845Maqrizi.Mawaciz
6010073898468644385,-3654492682322209607,25769848515,2,913,Shamela0011566-ara1.completed,494,749,Shamela0011566,0845Maqrizi.Mawaciz
6010073898468644385,-3654492682322209607,17180074828,2,913,Shamela0011566-ara1.completed,494,1659,Shamela0011566,0845Maqrizi.Mawaciz
-8090260996106544013,-3654492682322209607,42949674010,2,139,Shamela0011566-ara1.completed,787,1075,Shamela0011566,0845Maqrizi.Mawaciz
-8090260996106544013,-3654492682322209607,42949674009,2,139,Shamela0011566-ara1.completed,802,1363,Shamela0011566,0845Maqrizi.Mawaciz
-2503593248456914847,-3654492682322209607,163208817328,4,859,Shamela0011566-ara1.completed,252,538,Shamela0011566,0845Maqrizi.Mawaciz
-2503593248456914847,-3654492682322209607,163208817330,3,859,Shamela0011566-ara1.completed,274,662,Shamela0011566,0845Maqrizi.Mawaciz
-2503593248456914847,-3654492682322209607,8590061868,6,859,Shamela0011566-ara1.completed,966,1483,Shamela0011566,0845Maqrizi.Mawaciz
-2503593248456914847,-3654492682322209607,120259214039,5,859,Shamela0011566-ara1.completed,482,673,Shamela0011566,0845Maqrizi.Mawaciz
-2503593248456914847,-3654492682322209607,163208817325,2,859,Shamela0011566-ara1.completed,252,897,Shamela0011566,0845Maqrizi.Mawaciz
1225443623765568625,-3654492682322209607,154618921581,2,754,Shamela0011566-ara1.completed,391,686,Shamela0011566,0845Maqrizi.Mawaciz
1225443623765568625,-3654492682322209607,154618921580,3,754,Shamela0011566-ara1.completed,691,1140,Shamela0011566,0845Maqrizi.Mawaciz
1225443623765568625,-3654492682322209607,154618921582,2,754,Shamela0011566-ara1.completed,41,313,Shamela0011566,0845Maqrizi.Mawaciz
-7930995530120254734,-3654492682322209607,103079294011,4,1944,Shamela0011566-ara1.completed,1003,1463,Shamela0011566,0845Maqrizi.Mawaciz
3579589215328055841,-3654492682322209607,168261,2,2016,Shamela0011566-ara1.completed,1002,1690,Shamela0011566,0845Maqrizi.Mawaciz
-7533703062295487993,-3654492682322209607,326417640917,2,565,Shamela0011566-ara1.completed,548,1070,Shamela0011566,0845Maqrizi.Mawaciz
-7533703062295487993,-3654492682322209607,240518307023,4,565,Shamela0011566-ara1.completed,1136,1490,Shamela0011566,0845Maqrizi.Mawaciz
-7533703062295487993,-3654492682322209607,326417640915,2,565,Shamela0011566-ara1.completed,118,1070,Shamela0011566,0845Maqrizi.Mawaciz
-7533703062295487993,-3654492682322209607,326417640916,4,565,Shamela0011566-ara1.completed,1,541,Shamela0011566,0845Maqrizi.Mawaciz
-7233804552509601298,-3654492682322209607,188978768212,2,885,Shamela0011566-ara1.completed,1201,1462,Shamela0011566,0845Maqrizi.Mawaciz
4824039326938318549,-3654492682322209607,34359860655,7,86,Shamela0011566-ara1.completed,684,1182,Shamela0011566,0845Maqrizi.Mawaciz
4824039326938318549,-3654492682322209607,369367370660,5,86,Shamela0011566-ara1.completed,693,1532,Shamela0011566,0845Maqrizi.Mawaciz
4824039326938318549,-3654492682322209607,317827709215,7,86,Shamela0011566-ara1.completed,1258,1518,Shamela0011566,0845Maqrizi.Mawaciz
4824039326938318549,-3654492682322209607,369367188858,3,86,Shamela0011566-ara1.completed,957,1532,Shamela0011566,0845Maqrizi.Mawaciz
6929923358290407041,-3654492682322209607,386547130485,2,1835,Shamela0011566-ara1.completed,1,219,Shamela0011566,0845Maqrizi.Mawaciz
-4275525380937808458,-3654492682322209607,68719533994,2,1787,Shamela0011566-ara1.completed,423,959,Shamela0011566,0845Maqrizi.Mawaciz
-5307195109867999473,-3654492682322209607,103079253761,3,574,Shamela0011566-ara1.completed,89,256,Shamela0011566,0845Maqrizi.Mawaciz
-5307195109867999473,-3654492682322209607,103079253760,2,574,Shamela0011566-ara1.completed,720,988,Shamela0011566,0845Maqrizi.Mawaciz
-5307195109867999473,-3654492682322209607,103079253758,2,574,Shamela0011566-ara1.completed,81,748,Shamela0011566,0845Maqrizi.Mawaciz
-5307195109867999473,-3654492682322209607,103079253759,2,574,Shamela0011566-ara1.completed,1038,1564,Shamela0011566,0845Maqrizi.Mawaciz
-1029464287159721175,-3654492682322209607,7636,3,1137,Shamela0011566-ara1.completed,1,1545,Shamela0011566,0845Maqrizi.Mawaciz
-1029464287159721175,-3654492682322209607,7637,3,1137,Shamela0011566-ara1.completed,173,351,Shamela0011566,0845Maqrizi.Mawaciz
1345785590533213540,-3654492682322209607,146028970704,2,2197,Shamela0011566-ara1.completed,1,1204,Shamela0011566,0845Maqrizi.Mawaciz
1345785590533213540,-3654492682322209607,300647755044,2,2197,Shamela0011566-ara1.completed,1204,1564,Shamela0011566,0845Maqrizi.Mawaciz
4404128498174506608,-3654492682322209607,283467924679,2,1649,Shamela0011566-ara1.completed,617,784,Shamela0011566,0845Maqrizi.Mawaciz
-4249922609574742251,-3654492682322209607,51539730843,20,1974,Shamela0011566-ara1.completed,124,330,Shamela0011566,0845Maqrizi.Mawaciz
-2528892201347661681,-3654492682322209607,257698138667,2,302,Shamela0011566-ara1.completed,1019,1466,Shamela0011566,0845Maqrizi.Mawaciz
-2528892201347661681,-3654492682322209607,77309558239,5,302,Shamela0011566-ara1.completed,43,936,Shamela0011566,0845Maqrizi.Mawaciz
5894206667428566761,-3654492682322209607,34359881957,2,694,Shamela0011566-ara1.completed,818,1044,Shamela0011566,0845Maqrizi.Mawaciz
5894206667428566761,-3654492682322209607,94489313234,2,694,Shamela0011566-ara1.completed,254,675,Shamela0011566,0845Maqrizi.Mawaciz
5894206667428566761,-3654492682322209607,42949678953,2,694,Shamela0011566-ara1.completed,1093,1402,Shamela0011566,0845Maqrizi.Mawaciz
5894206667428566761,-3654492682322209607,249108291640,2,694,Shamela0011566-ara1.completed,1,231,Shamela0011566,0845Maqrizi.Mawaciz
-7811030110963429860,-3654492682322209607,77309549370,2,172,Shamela0011566-ara1.completed,1012,1326,Shamela0011566,0845Maqrizi.Mawaciz
-7811030110963429860,-3654492682322209607,120259103266,2,172,Shamela0011566-ara1.completed,826,965,Shamela0011566,0845Maqrizi.Mawaciz
-7811030110963429860,-3654492682322209607,60129612847,5,172,Shamela0011566-ara1.completed,1,331,Shamela0011566,0845Maqrizi.Mawaciz
-1385700823740706332,-3654492682322209607,85899441279,2,1779,Shamela0011566-ara1.completed,1,475,Shamela0011566,0845Maqrizi.Mawaciz
-1385700823740706332,-3654492682322209607,85899441280,4,1779,Shamela0011566-ara1.completed,1,140,Shamela0011566,0845Maqrizi.Mawaciz
3699022617948645437,-3654492682322209607,17179896057,3,1229,Shamela0011566-ara1.completed,1293,1445,Shamela0011566,0845Maqrizi.Mawaciz
-5341068200436827844,-3654492682322209607,25769895357,3,1823,Shamela0011566-ara1.completed,1,609,Shamela0011566,0845Maqrizi.Mawaciz
-5341068200436827844,-3654492682322209607,25769895358,2,1823,Shamela0011566-ara1.completed,1213,1552,Shamela0011566,0845Maqrizi.Mawaciz
1475426404340622220,-3654492682322209607,51539739548,3,2227,Shamela0011566-ara1.completed,993,1406,Shamela0011566,0845Maqrizi.Mawaciz
1475426404340622220,-3654492682322209607,146028985363,2,2227,Shamela0011566-ara1.completed,1153,1681,Shamela0011566,0845Maqrizi.Mawaciz
6129678785915754108,-3654492682322209607,292057839316,2,1651,Shamela0011566-ara1.completed,803,1560,Shamela0011566,0845Maqrizi.Mawaciz
-4546586380857325795,-3654492682322209607,274878058740,2,1678,Shamela0011566-ara1.completed,1021,1540,Shamela0011566,0845Maqrizi.Mawaciz
3181008320268211429,-3654492682322209607,146029052637,4,601,Shamela0011566-ara1.completed,287,711,Shamela0011566,0845Maqrizi.Mawaciz
3181008320268211429,-3654492682322209607,146029052636,4,601,Shamela0011566-ara1.completed,1,462,Shamela0011566,0845Maqrizi.Mawaciz
-1370122415980429232,-3654492682322209607,8589995106,2,1641,Shamela0011566-ara1.completed,248,670,Shamela0011566,0845Maqrizi.Mawaciz
-4519672581216481393,-3654492682322209607,120259121901,2,753,Shamela0011566-ara1.completed,547,1019,Shamela0011566,0845Maqrizi.Mawaciz
1273219836009243603,-3654492682322209607,164832,3,73,Shamela0011566-ara1.completed,568,941,Shamela0011566,0845Maqrizi.Mawaciz
1273219836009243603,-3654492682322209607,164833,3,73,Shamela0011566-ara1.completed,1,345,Shamela0011566,0845Maqrizi.Mawaciz
1273219836009243603,-3654492682322209607,164830,4,73,Shamela0011566-ara1.completed,310,1548,Shamela0011566,0845Maqrizi.Mawaciz
1273219836009243603,-3654492682322209607,164831,6,73,Shamela0011566-ara1.completed,1151,1548,Shamela0011566,0845Maqrizi.Mawaciz
8439125576711217796,-3654492682322209607,128849160065,4,899,Shamela0011566-ara1.completed,1277,1594,Shamela0011566,0845Maqrizi.Mawaciz
-8522584867006686037,-3654492682322209607,249108236779,2,1726,Shamela0011566-ara1.completed,1,362,Shamela0011566,0845Maqrizi.Mawaciz
3750812571699954724,-3654492682322209607,25769991799,8,2038,Shamela0011566-ara1.completed,1171,1480,Shamela0011566,0845Maqrizi.Mawaciz
3750812571699954724,-3654492682322209607,25769991800,2,2038,Shamela0011566-ara1.completed,1100,1239,Shamela0011566,0845Maqrizi.Mawaciz
3750812571699954724,-3654492682322209607,25769991798,2,2038,Shamela0011566-ara1.completed,918,1445,Shamela0011566,0845Maqrizi.Mawaciz
4733065763880990625,-3654492682322209607,146028943280,3,301,Shamela0011566-ara1.completed,688,1221,Shamela0011566,0845Maqrizi.Mawaciz
4733065763880990625,-3654492682322209607,34359902158,4,301,Shamela0011566-ara1.completed,9,643,Shamela0011566,0845Maqrizi.Mawaciz
-3123103268829087934,-3654492682322209607,68719604553,3,2246,Shamela0011566-ara1.completed,803,1294,Shamela0011566,0845Maqrizi.Mawaciz
-3123103268829087934,-3654492682322209607,8589950912,3,2246,Shamela0011566-ara1.completed,871,1289,Shamela0011566,0845Maqrizi.Mawaciz
-5755741940761093082,-3654492682322209607,188978708891,5,342,Shamela0011566-ara1.completed,1154,1520,Shamela0011566,0845Maqrizi.Mawaciz
-5755741940761093082,-3654492682322209607,68719484715,5,342,Shamela0011566-ara1.completed,637,1154,Shamela0011566,0845Maqrizi.Mawaciz
-5755741940761093082,-3654492682322209607,188978708893,2,342,Shamela0011566-ara1.completed,1336,1571,Shamela0011566,0845Maqrizi.Mawaciz
-5755741940761093082,-3654492682322209607,34359825982,11,342,Shamela0011566-ara1.completed,1,338,Shamela0011566,0845Maqrizi.Mawaciz
-5755741940761093082,-3654492682322209607,498216353305,2,342,Shamela0011566-ara1.completed,306,1571,Shamela0011566,0845Maqrizi.Mawaciz
-5755741940761093082,-3654492682322209607,335007626628,3,342,Shamela0011566-ara1.completed,342,1322,Shamela0011566,0845Maqrizi.Mawaciz
-1505902505123622842,-3654492682322209607,42949886297,3,1528,Shamela0011566-ara1.completed,164,991,Shamela0011566,0845Maqrizi.Mawaciz
-1505902505123622842,-3654492682322209607,42949886298,3,1528,Shamela0011566-ara1.completed,44,549,Shamela0011566,0845Maqrizi.Mawaciz
-1505902505123622842,-3654492682322209607,266288182341,3,1528,Shamela0011566-ara1.completed,1,164,Shamela0011566,0845Maqrizi.Mawaciz
-1082699156966251019,-3654492682322209607,223338519124,2,1936,Shamela0011566-ara1.completed,56,1582,Shamela0011566,0845Maqrizi.Mawaciz
-1035573480251817267,-3654492682322209607,59266,2,1900,Shamela0011566-ara1.completed,1366,1556,Shamela0011566,0845Maqrizi.Mawaciz
4174442338038199466,-3654492682322209607,111669333315,5,715,Shamela0011566-ara1.completed,180,325,Shamela0011566,0845Maqrizi.Mawaciz
4174442338038199466,-3654492682322209607,111669333314,7,715,Shamela0011566-ara1.completed,130,460,Shamela0011566,0845Maqrizi.Mawaciz
4174442338038199466,-3654492682322209607,111669333311,2,715,Shamela0011566-ara1.completed,527,1281,Shamela0011566,0845Maqrizi.Mawaciz
4174442338038199466,-3654492682322209607,111669333312,2,715,Shamela0011566-ara1.completed,1,503,Shamela0011566,0845Maqrizi.Mawaciz
4174442338038199466,-3654492682322209607,111669333313,2,715,Shamela0011566-ara1.completed,1199,1543,Shamela0011566,0845Maqrizi.Mawaciz
4408171271084697030,-3654492682322209607,25769852343,2,52,Shamela0011566-ara1.completed,580,1451,Shamela0011566,0845Maqrizi.Mawaciz
4408171271084697030,-3654492682322209607,25769852344,2,52,Shamela0011566-ara1.completed,141,1030,Shamela0011566,0845Maqrizi.Mawaciz
4408171271084697030,-3654492682322209607,25769852346,4,52,Shamela0011566-ara1.completed,15,369,Shamela0011566,0845Maqrizi.Mawaciz
-6627884513687810752,-3654492682322209607,309237763320,2,1573,Shamela0011566-ara1.completed,1,243,Shamela0011566,0845Maqrizi.Mawaciz
-6627884513687810752,-3654492682322209607,68719583775,2,1573,Shamela0011566-ara1.completed,753,1556,Shamela0011566,0845Maqrizi.Mawaciz
-6627884513687810752,-3654492682322209607,42949762203,3,1573,Shamela0011566-ara1.completed,542,1562,Shamela0011566,0845Maqrizi.Mawaciz
-6627884513687810752,-3654492682322209607,343597473833,2,1573,Shamela0011566-ara1.completed,392,716,Shamela0011566,0845Maqrizi.Mawaciz
-6627884513687810752,-3654492682322209607,266288156174,2,1573,Shamela0011566-ara1.completed,313,562,Shamela0011566,0845Maqrizi.Mawaciz
-6627884513687810752,-3654492682322209607,42949762204,4,1573,Shamela0011566-ara1.completed,313,1346,Shamela0011566,0845Maqrizi.Mawaciz
-6627884513687810752,-3654492682322209607,343597473832,2,1573,Shamela0011566-ara1.completed,1029,1562,Shamela0011566,0845Maqrizi.Mawaciz
-6627884513687810752,-3654492682322209607,266288118684,2,1573,Shamela0011566-ara1.completed,1346,1562,Shamela0011566,0845Maqrizi.Mawaciz
-6466966841895213332,-3654492682322209607,335007648479,2,1134,Shamela0011566-ara1.completed,447,926,Shamela0011566,0845Maqrizi.Mawaciz
-6466966841895213332,-3654492682322209607,34359872557,2,1134,Shamela0011566-ara1.completed,253,993,Shamela0011566,0845Maqrizi.Mawaciz
-1660269730992120792,-3654492682322209607,146028964256,3,1506,Shamela0011566-ara1.completed,670,1452,Shamela0011566,0845Maqrizi.Mawaciz
-1660269730992120792,-3654492682322209607,17179980811,2,1506,Shamela0011566-ara1.completed,1,1078,Shamela0011566,0845Maqrizi.Mawaciz
-1660269730992120792,-3654492682322209607,146028964258,2,1506,Shamela0011566-ara1.completed,1088,1452,Shamela0011566,0845Maqrizi.Mawaciz
-1660269730992120792,-3654492682322209607,146028964257,4,1506,Shamela0011566-ara1.completed,1,652,Shamela0011566,0845Maqrizi.Mawaciz
-4572317656977779592,-3654492682322209607,17179977698,12,1405,Shamela0011566-ara1.completed,1327,1553,Shamela0011566,0845Maqrizi.Mawaciz
-5646071108229999396,-3654492682322209607,377957208803,3,436,Shamela0011566-ara1.completed,1,289,Shamela0011566,0845Maqrizi.Mawaciz
-5646071108229999396,-3654492682322209607,352187455792,2,436,Shamela0011566-ara1.completed,385,673,Shamela0011566,0845Maqrizi.Mawaciz
1522230207228447555,-3654492682322209607,309237706781,2,1504,Shamela0011566-ara1.completed,804,1188,Shamela0011566,0845Maqrizi.Mawaciz
1522230207228447555,-3654492682322209607,17179974013,4,1504,Shamela0011566-ara1.completed,1159,1585,Shamela0011566,0845Maqrizi.Mawaciz
1522230207228447555,-3654492682322209607,42949713594,3,1504,Shamela0011566-ara1.completed,1,551,Shamela0011566,0845Maqrizi.Mawaciz
1866322646780113420,-3654492682322209607,197568697561,2,446,Shamela0011566-ara1.completed,427,1132,Shamela0011566,0845Maqrizi.Mawaciz
7386668527839185644,-3654492682322209607,77309531373,4,965,Shamela0011566-ara1.completed,1130,1529,Shamela0011566,0845Maqrizi.Mawaciz
7386668527839185644,-3654492682322209607,77309531370,3,965,Shamela0011566-ara1.completed,877,1559,Shamela0011566,0845Maqrizi.Mawaciz
7386668527839185644,-3654492682322209607,377957296709,2,965,Shamela0011566-ara1.completed,290,922,Shamela0011566,0845Maqrizi.Mawaciz
7386668527839185644,-3654492682322209607,377957296707,2,965,Shamela0011566-ara1.completed,566,877,Shamela0011566,0845Maqrizi.Mawaciz
7386668527839185644,-3654492682322209607,377957296708,2,965,Shamela0011566-ara1.completed,1,948,Shamela0011566,0845Maqrizi.Mawaciz
7386668527839185644,-3654492682322209607,283467880367,2,965,Shamela0011566-ara1.completed,1,379,Shamela0011566,0845Maqrizi.Mawaciz
-5811426462306187814,-3654492682322209607,77309503329,2,1035,Shamela0011566-ara1.completed,208,1640,Shamela0011566,0845Maqrizi.Mawaciz
7118631787524551459,-3654492682322209607,60129766344,8,2099,Shamela0011566-ara1.completed,163,377,Shamela0011566,0845Maqrizi.Mawaciz
7118631787524551459,-3654492682322209607,60129766345,2,2099,Shamela0011566-ara1.completed,1,158,Shamela0011566,0845Maqrizi.Mawaciz
7118631787524551459,-3654492682322209607,60129766342,3,2099,Shamela0011566-ara1.completed,1,600,Shamela0011566,0845Maqrizi.Mawaciz
7118631787524551459,-3654492682322209607,60129766343,5,2099,Shamela0011566-ara1.completed,1090,1474,Shamela0011566,0845Maqrizi.Mawaciz
280835138440217688,-3654492682322209607,42949699631,2,2131,Shamela0011566-ara1.completed,671,1416,Shamela0011566,0845Maqrizi.Mawaciz
1614956124614427621,-3654492682322209607,103079222825,2,1978,Shamela0011566-ara1.completed,506,828,Shamela0011566,0845Maqrizi.Mawaciz
3642646119343152926,-3654492682322209607,34359891301,2,804,Shamela0011566-ara1.completed,355,1125,Shamela0011566,0845Maqrizi.Mawaciz
3642646119343152926,-3654492682322209607,34359891302,2,804,Shamela0011566-ara1.completed,1125,1598,Shamela0011566,0845Maqrizi.Mawaciz
805227314191399381,-3654492682322209607,95865,5,672,Shamela0011566-ara1.completed,1,440,Shamela0011566,0845Maqrizi.Mawaciz
805227314191399381,-3654492682322209607,95864,4,672,Shamela0011566-ara1.completed,445,1524,Shamela0011566,0845Maqrizi.Mawaciz
2416929574754855361,-3654492682322209607,17180070996,2,1390,Shamela0011566-ara1.completed,538,801,Shamela0011566,0845Maqrizi.Mawaciz
2416929574754855361,-3654492682322209607,96538,85,1390,Shamela0011566-ara1.completed,1335,1549,Shamela0011566,0845Maqrizi.Mawaciz
2416929574754855361,-3654492682322209607,17180070997,5,1390,Shamela0011566-ara1.completed,8,216,Shamela0011566,0845Maqrizi.Mawaciz
2416929574754855361,-3654492682322209607,17179928741,29,1390,Shamela0011566-ara1.completed,984,1272,Shamela0011566,0845Maqrizi.Mawaciz
2416929574754855361,-3654492682322209607,8590132383,3,1390,Shamela0011566-ara1.completed,322,526,Shamela0011566,0845Maqrizi.Mawaciz
5389452206297717578,-3654492682322209607,257698159267,3,1707,Shamela0011566-ara1.completed,1363,1564,Shamela0011566,0845Maqrizi.Mawaciz
